# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
399000 1.23945 40.2894 36.9301 56.4372 -3074.32
400000 1.23973 40.2874 36.9136 56.4522 -3752.46
401000 1.23994 40.28 36.9043 56.4672 -2423.96
402000 1.24014 40.2719 36.8959 56.4822 -2211.03
403000 1.2402 40.2665 36.8893 56.4972 -2146.34
404000 1.24036 40.2627 36.8785 56.5122 -2265.8
405000 1.24052 40.2636 36.863 56.5272 -1730.76
406000 1.24047 40.2709 36.8479 56.5422 -1473.19
407000 1.24015 40.2865 36.8333 56.5572 -3463.67
408000 1.23936 40.3081 36.8275 56.5722 -3031.44
409000 1.23838 40.3262 36.8301 56.5872 -3587.42
410000 1.23746 40.3392 36.836 56.6022 -3150.82
411000 1.23739 40.3395 36.8279 56.6172 -2546.18
412000 1.23752 40.3328 36.8204 56.6322 -3100.88
413000 1.23789 40.3184 36.8128 56.6472 -4609.44
414000 1.2382 40.2933 36.8168 56.6622 -1278.83
415000 1.23888 40.262 36.8154 56.6772 -2872.12
416000 1.23991 40.2238 36.8102 56.6922 -1598.18
417000 1.24115 40.1848 36.7994 56.7072 -2453.44
418000 1.24242 40.1419 36.7913 56.7222 -2710.95
419000 1.24369 40.0976 36.7847 56.7372 -2780.28
420000 1.24419 40.0635 36.7912 56.7522 -3576.28
421000 1.244 40.0376 36.8111 56.7672 -2419.36
422000 1.24294 40.022 36.8471 56.7822 -1808.17
423000 1.24138 40.0145 36.8905 56.7972 -2796.4
424000 1.23962 40.0109 36.9365 56.8122 -3542.01
425000 1.23754 40.0133 36.9864 56.8272 -3692.88
426000 1.23602 40.0126 37.023 56.8422 -4284.76
427000 1.23474 40.0158 37.0485 56.8572 -2841.18
428000 1.23386 40.016 37.0651 56.8722 -1000.65
429000 1.23336 40.011 37.0749 56.8872 -2851.74
430000 1.23322 39.9987 37.0809 56.9022 -3125.85
431000 1.23337 39.9854 37.0788 56.9172 -1717.61
432000 1.23348 39.9793 37.0713 56.9322 -1325.81
