Curve Energy
591500.0 1.317711060879628
591750.0 1.318244812704725
592000.0 1.310194178152372
592250.0 1.317977845573094
592500.0 1.321635253092352
592750.0 1.313926425040999
593000.0 1.319196984368893
593250.0 1.319787076766987
593500.0 1.319798868935699
593750.0 1.318839722696748
594000.0 1.322872184789354
594250.0 1.311010680668577
594500.0 1.315156127989435
594750.0 1.310832923940759
595000.0 1.310569607569914
595250.0 1.314591822868262
595500.0 1.311061433856491
595750.0 1.307029027407632
596000.0 1.308651992927845
596250.0 1.30683840170142
596500.0 1.304995657120133
596750.0 1.306448640094305
597000.0 1.312666790177628
597250.0 1.306483473854705
597500.0 1.308153875373119
597750.0 1.309224372235969
598000.0 1.311398441338161
598250.0 1.305832976519563
598500.0 1.311659587770619
598750.0 1.304075286221974
599000.0 1.304332874358192
599250.0 1.304922013453524
599500.0 1.309250417884102
599750.0 1.309537476989744
600000.0 1.302809257896531
600250.0 1.295460542980891
600500.0 1.301875655412141
600750.0 1.300632880408146
601000.0 1.303494936791081
601250.0 1.303604716945832
601500.0 1.301208226424275
601750.0 1.307726444535951
602000.0 1.305442902444272
602250.0 1.305743673043826
602500.0 1.313593453810536
602750.0 1.305889815949315
603000.0 1.300593677593091
603250.0 1.299941700335626
603500.0 1.305786041218136
603750.0 1.302034806234815
604000.0 1.30130626137181
604250.0 1.306088466450034
604500.0 1.303069760765065
604750.0 1.30155567144338
605000.0 1.302166055824537
605250.0 1.299659188358544
605500.0 1.301137657255327
605750.0 1.307327505622603
606000.0 1.299516358562497
606250.0 1.304544013696424
606500.0 1.30542426043319
606750.0 1.305343529091671
607000.0 1.306871921742423
607250.0 1.310176933445093
607500.0 1.303413215350493
607750.0 1.30246881735276
608000.0 1.304223897846238
608250.0 1.301670784703439
608500.0 1.306305561935987
608750.0 1.30088704369578
609000.0 1.301291278758939
609250.0 1.299642626478147
609500.0 1.300718226431482
609750.0 1.306110413036887
610000.0 1.308869020741771
610250.0 1.306612020977852
610500.0 1.308644515300318
610750.0 1.307138820768731
611000.0 1.316040288364206
611250.0 1.304557172045437
611500.0 1.309141809080522
611750.0 1.308875213279939
612000.0 1.319694734295586
612250.0 1.31731987259589
612500.0 1.309125932234621
612750.0 1.303078557951573
613000.0 1.306282695857776
613250.0 1.304478275563236
613500.0 1.313668399499061
613750.0 1.310097165765786
614000.0 1.31637707900674
614250.0 1.317997527744463
614500.0 1.317346572478088
614750.0 1.316983493743272
615000.0 1.31109640565821
615250.0 1.317594406856965
615500.0 1.311245081275326
615750.0 1.312392276438519
616000.0 1.312819275037659
616250.0 1.307913091394648
616500.0 1.302170395139393
616750.0 1.306684381368507
617000.0 1.312058941614223
617250.0 1.309962094066074
617500.0 1.317200481834818
617750.0 1.311305901225799
618000.0 1.316169028951477
618250.0 1.31360716504301
618500.0 1.321403102566056
618750.0 1.310100568749842
619000.0 1.308712499292166
619250.0 1.313108564502857
619500.0 1.310346895943631
619750.0 1.310089055516761
620000.0 1.32228256053367
620250.0 1.318187888395748
620500.0 1.313149921066027
620750.0 1.31644715971148
621000.0 1.313312401721918
621250.0 1.31023468719762
621500.0 1.311805594550193
621750.0 1.313109633960304
622000.0 1.310590204706625
622250.0 1.309575266241267
622500.0 1.306581793039782
622750.0 1.301312534694667
623000.0 1.312092858841468
623250.0 1.312463068554001
623500.0 1.310479734537058
623750.0 1.318912259872793
624000.0 1.324108482514994
624250.0 1.320286069828954
624500.0 1.316695008415119
624750.0 1.305986134368455
625000.0 1.30938325261077
625250.0 1.309795110934292
625500.0 1.3072040993588
625750.0 1.308054929952307
626000.0 1.312686084746354
626250.0 1.312268770397177
626500.0 1.311462579392545
626750.0 1.312881979301145
627000.0 1.314643659076286
627250.0 1.321206662480667
627500.0 1.321990312969754
627750.0 1.315278621088259
628000.0 1.319121673526627
628250.0 1.321451679985363
628500.0 1.322332162430561
628750.0 1.314218056194283
629000.0 1.310853052464134
629250.0 1.312088776038916
629500.0 1.319237083725807
629750.0 1.312515230289199
630000.0 1.320079877511149
630250.0 1.313499401089065
630500.0 1.313887505564071
630750.0 1.31938071957664
631000.0 1.31064506107082
631250.0 1.307069098869361
631500.0 1.307747271026908
631750.0 1.312922655900972
632000.0 1.314799338543741
632250.0 1.308436446012855
632500.0 1.30745186648901
632750.0 1.307511940510767
633000.0 1.310061339818612
633250.0 1.316984670774462
633500.0 1.315517553851745
633750.0 1.31327398378404
634000.0 1.311068225611957
634250.0 1.316867969290143
634500.0 1.308143074906174
634750.0 1.307551907535713
635000.0 1.307088069089184
635250.0 1.303310392552443
635500.0 1.309304174324733
635750.0 1.30845616698277
636000.0 1.312412390258089
636250.0 1.302053537222709
636500.0 1.303708246778603
636750.0 1.309073366574643
637000.0 1.314980257829991
637250.0 1.312503890644005
637500.0 1.313139704862127
637750.0 1.304991236054088
638000.0 1.304984948687744
638250.0 1.310665136530784
638500.0 1.304827246348184
638750.0 1.307457353852044
639000.0 1.300893662102719
639250.0 1.305737093984514
639500.0 1.303381169336941
639750.0 1.297150241898307
640000.0 1.297076585721132
640250.0 1.303410362625753
640500.0 1.304330067170232
640750.0 1.298829151611809
641000.0 1.302908407086236
641250.0 1.300766539109589
641500.0 1.300986538397024
641750.0 1.300162860182435
642000.0 1.30515407674969
642250.0 1.300160787621838
642500.0 1.29991444427558
642750.0 1.300728602599358
643000.0 1.300652566825645
643250.0 1.297292218853365
643500.0 1.306275664977551
643750.0 1.304273574685446
644000.0 1.305693626629804
644250.0 1.307817462196915
644500.0 1.299568968615371
644750.0 1.293704481787537
645000.0 1.296933165412599
645250.0 1.300158943241111
645500.0 1.302714496054195
645750.0 1.303967292556738
646000.0 1.304314834917411
646250.0 1.293583655973332
646500.0 1.288268824098106
646750.0 1.29212291536912
647000.0 1.300346366041259
647250.0 1.295288713198246
647500.0 1.298315474361304
647750.0 1.302456421429748
648000.0 1.302934334666457
648250.0 1.30005035195883
648500.0 1.295074025966166
648750.0 1.298513609072448
649000.0 1.305707057357734
649250.0 1.298103952664235
649500.0 1.304726272712212
649750.0 1.295876200303558
650000.0 1.296950004840182
650250.0 1.293485379525316
650500.0 1.298544296215994
650750.0 1.298535109289966
651000.0 1.296367333688325
651250.0 1.296974004167799
651500.0 1.295378894080102
651750.0 1.291062692541672
652000.0 1.293431310560167
652250.0 1.297409014000341
652500.0 1.293808408213351
652750.0 1.29972446832163
653000.0 1.297204365635658
653250.0 1.293927284242015
653500.0 1.290244519432269
653750.0 1.296124486858155
654000.0 1.28631571736213
654250.0 1.289783747051435
654500.0 1.296561686990808
654750.0 1.294600187298859
655000.0 1.291743804743272
655250.0 1.291798187967044
655500.0 1.294717560541248
655750.0 1.29093251149084
656000.0 1.288535433901587
656250.0 1.291832685205295
656500.0 1.290269772110187
656750.0 1.288580581833776
657000.0 1.288152668977101
657250.0 1.289397184154075
657500.0 1.299624276313669
657750.0 1.292842004063019
658000.0 1.300746584524382
658250.0 1.29719229241329
658500.0 1.298538425333956
658750.0 1.293814552374631
659000.0 1.292602394298338
659250.0 1.304927499216551
659500.0 1.29917093882317
659750.0 1.292673657656163
660000.0 1.294536579606273
660250.0 1.292344970088527
660500.0 1.292444829945582
660750.0 1.300172436854953
661000.0 1.299946574781067
661250.0 1.300246622342912
661500.0 1.294787576361519
661750.0 1.295451011581614
662000.0 1.295950918758974
662250.0 1.293955276269063
662500.0 1.295558808281734
662750.0 1.289157153282858
663000.0 1.285619762669248
663250.0 1.292905437858583
663500.0 1.291516083406536
663750.0 1.292891031500908
664000.0 1.285402699226188
664250.0 1.294409621970535
664500.0 1.292293365557108
664750.0 1.290093529249128
665000.0 1.288465986984826
665250.0 1.290237674318561
665500.0 1.292503578693216
665750.0 1.290687007272995
666000.0 1.284529792949001
666250.0 1.290068024337332
666500.0 1.289118405396222
666750.0 1.287903870532366
667000.0 1.287820112790106
667250.0 1.298420382522929
667500.0 1.290670944486746
667750.0 1.287838082969814
668000.0 1.288517201113521
668250.0 1.288022514397182
668500.0 1.281490862322465
668750.0 1.283250058828303
669000.0 1.280105953904605
669250.0 1.28826863248994
669500.0 1.292760191909978
669750.0 1.286645575176757
670000.0 1.284888349166719
670250.0 1.2868440983688
670500.0 1.291562439468604
670750.0 1.286486529980632
671000.0 1.28336552745672
671250.0 1.283554174758207
671500.0 1.28458266151635
671750.0 1.285306443040123
672000.0 1.285232846418281
672250.0 1.291658594677133
672500.0 1.296133409749399
672750.0 1.283722450793209
673000.0 1.282180771441123
673250.0 1.286077669435888
673500.0 1.287113713575075
673750.0 1.292904408335513
674000.0 1.287965464383163
674250.0 1.292957360425885
674500.0 1.285024522870321
674750.0 1.294560248515271
675000.0 1.283906009587815
675250.0 1.290278062688584
675500.0 1.282972760926836
675750.0 1.283727519431932
676000.0 1.288438250250181
676250.0 1.283989670577837
676500.0 1.284582063416823
676750.0 1.285026089054258
677000.0 1.288804863714542
677250.0 1.290204993019626
677500.0 1.290411763301221
677750.0 1.286599625176106
678000.0 1.291250020394999
678250.0 1.281586579365718
678500.0 1.282263039521186
678750.0 1.28134231703654
679000.0 1.282705255127894
679250.0 1.289055935748686
679500.0 1.278040709331902
679750.0 1.282260164030412
680000.0 1.282194786666566
680250.0 1.28507820214602
680500.0 1.288893753259442
680750.0 1.282504437545799
681000.0 1.285791680418014
681250.0 1.282542891249074
681500.0 1.276163715260588
681750.0 1.284266675343632
682000.0 1.283005591226381
682250.0 1.287110338762596
682500.0 1.284225367931935
682750.0 1.277922848931967
683000.0 1.276072388939179
683250.0 1.27431219195404
683500.0 1.277284306016032
683750.0 1.280865237098298
684000.0 1.276055315992346
684250.0 1.275212075113616
684500.0 1.276422222780057
684750.0 1.275202544889553
685000.0 1.280910905385863
685250.0 1.277423860313431
685500.0 1.272030180958208
685750.0 1.27582119812089
686000.0 1.273238072684052
686250.0 1.273972333220888
686500.0 1.27482748368941
686750.0 1.279845269803279
687000.0 1.278094032378654
687250.0 1.279329933783044
687500.0 1.277861894015045
687750.0 1.283541607570869
688000.0 1.280300492416149
688250.0 1.2790807264626
688500.0 1.277557849357681
688750.0 1.27502301920858
689000.0 1.276158620456708
689250.0 1.280192805140751
689500.0 1.276924712283419
689750.0 1.282322368194378
690000.0 1.281745392673752
690250.0 1.273199235876685
690500.0 1.270828138731882
690750.0 1.276222435616446
691000.0 1.269226857353303
691250.0 1.264342665176092
691500.0 1.265151254092958
691750.0 1.265163750347964
692000.0 1.264980013002177
692250.0 1.274458402911916
692500.0 1.273863882436321
692750.0 1.26820405519858
693000.0 1.278100585695349
693250.0 1.273862987963932
693500.0 1.276374774428657
693750.0 1.271972100979163
694000.0 1.272395395091019
694250.0 1.268763727199532
694500.0 1.266933949619334
694750.0 1.266916490529245
695000.0 1.266827283321891
695250.0 1.27387843898634
695500.0 1.273902038128592
695750.0 1.27443906297778
696000.0 1.27358922179812
696250.0 1.274404254164198
696500.0 1.274347786301454
696750.0 1.264875013158692
697000.0 1.26543364711084
697250.0 1.269129050898194
697500.0 1.264294964338226
697750.0 1.268167971762652
698000.0 1.264762428009174
698250.0 1.262464411451236
698500.0 1.260882595783359
698750.0 1.265995906917838
699000.0 1.267950505727324
699250.0 1.263853562394395
699500.0 1.256802503003025
699750.0 1.257641457153931
700000.0 1.261159510975096
700250.0 1.262573012899566
700500.0 1.261035184852349
700750.0 1.261315308876732
701000.0 1.26399150901174
701250.0 1.269264264816726
701500.0 1.26835574027095
701750.0 1.259321605265624
702000.0 1.262117506903032
702250.0 1.263373421774996
702500.0 1.26839348239154
702750.0 1.265113514512735
703000.0 1.268793239385727
703250.0 1.265916745531563
703500.0 1.265528199772368
703750.0 1.261313981404473
704000.0 1.266988440207624
704250.0 1.263671033927364
704500.0 1.261012699994912
704750.0 1.257860467600167
705000.0 1.262133825824406
705250.0 1.259614551240387
705500.0 1.25475206365059
705750.0 1.260584041735172
706000.0 1.255010212810674
706250.0 1.270660439993778
706500.0 1.269877130189633
706750.0 1.267358393060213
707000.0 1.265320435615084
707250.0 1.266940111121948
707500.0 1.266482165920259
707750.0 1.26211600318272
708000.0 1.273992706093898
708250.0 1.261705546830874
708500.0 1.264292551974199
708750.0 1.264765390892084
709000.0 1.258725597977658
709250.0 1.266109555556527
709500.0 1.266853814951217
709750.0 1.260111745523731
710000.0 1.261767509755198
710250.0 1.262627265105066
710500.0 1.266224765798775
710750.0 1.256444303607744
711000.0 1.262195683623309
711250.0 1.259280180186929
711500.0 1.25826396889103
711750.0 1.25297812891511
712000.0 1.258256334463109
712250.0 1.259247684468209
712500.0 1.257026298060155
712750.0 1.257128594760057
713000.0 1.25426328959407
713250.0 1.25285992176761
713500.0 1.261639740249589
713750.0 1.26352764916302
714000.0 1.256729436365742
714250.0 1.263381125992485
714500.0 1.258920698556269
714750.0 1.26076071203691
715000.0 1.256200235592592
715250.0 1.252815023938122
715500.0 1.252875028384851
715750.0 1.251710846982154
716000.0 1.246206136206882
716250.0 1.243735393011628
716500.0 1.241242242867318
716750.0 1.245037288298447
717000.0 1.242239593104649
717250.0 1.248300275552765
717500.0 1.251641231213021
717750.0 1.252482281366935
718000.0 1.247165177170395
718250.0 1.253252527613146
718500.0 1.256403503954138
718750.0 1.257039127831623
719000.0 1.240799568950747
719250.0 1.240528732355684
719500.0 1.254624184176641
719750.0 1.250660954112314
720000.0 1.259531728018904
720250.0 1.255123238887669
720500.0 1.251687083757003
720750.0 1.249987032555003
721000.0 1.248142490489117
721250.0 1.251012817216853
721500.0 1.249950224777384
721750.0 1.25386842245711
722000.0 1.247718663803959
722250.0 1.248130371488955
722500.0 1.246685884379018
722750.0 1.249084148682357
723000.0 1.250521223983439
723250.0 1.246556642006394
723500.0 1.247147799831025
723750.0 1.254451553048109
724000.0 1.248592252322258
724250.0 1.250375562313946
724500.0 1.251550482750215
724750.0 1.257832968454953
725000.0 1.258742150845585
725250.0 1.256569355318608
725500.0 1.259981990731846
725750.0 1.255836048505934
726000.0 1.253321143851887
726250.0 1.250376953024949
726500.0 1.256962581503804
726750.0 1.251692387827411
727000.0 1.255544061552916
727250.0 1.246102637381819
727500.0 1.247025160766159
727750.0 1.247579183046973
728000.0 1.245190253921007
728250.0 1.245074611042582
728500.0 1.243425747165915
728750.0 1.251387562721458
729000.0 1.248450705398114
729250.0 1.249926938081161
729500.0 1.252739296069045
729750.0 1.248526220021658
730000.0 1.251192699419715
730250.0 1.254949288023141
730500.0 1.254562799191773
730750.0 1.245780762074326
731000.0 1.250755513969033
731250.0 1.251849894221754
731500.0 1.251438575572248
731750.0 1.241668078793563
732000.0 1.240449158459749
732250.0 1.249820725870412
732500.0 1.246746117729982
732750.0 1.242022027394733
733000.0 1.244993822404852
733250.0 1.249443130715982
733500.0 1.252888895190365
733750.0 1.246652004370196
734000.0 1.249665555098557
734250.0 1.243142006852161
734500.0 1.248819430937883
734750.0 1.250627753677814
735000.0 1.250070409748926
735250.0 1.247133840866504
735500.0 1.240091860122073
735750.0 1.236906821556904
736000.0 1.238447513943086
736250.0 1.236982013091088
736500.0 1.241816992564991
736750.0 1.234758239711714
737000.0 1.239874825701996
737250.0 1.237135738988399
737500.0 1.232123941954593
737750.0 1.243519770860656
738000.0 1.242044201208607
738250.0 1.23924667714005
738500.0 1.240408476347923
738750.0 1.237791708568405
739000.0 1.243226155330116
739250.0 1.239653565929617
739500.0 1.243757475725531
739750.0 1.244845782937304
740000.0 1.242039504912563
740250.0 1.239120599058766
740500.0 1.238059314132071
740750.0 1.244778791530554
741000.0 1.242269936086209
741250.0 1.237815723607136
741500.0 1.236662270778072
741750.0 1.231620953006409
742000.0 1.232256368569357
742250.0 1.239866203315412
742500.0 1.230020730643122
742750.0 1.233587748084338
743000.0 1.241283747177153
743250.0 1.236567580730397
743500.0 1.234556779709642
743750.0 1.235823020375995
744000.0 1.236860388739018
744250.0 1.236196812971616
744500.0 1.236925376480209
744750.0 1.235384304427731
745000.0 1.234642871387414
745250.0 1.234820716937156
745500.0 1.229390135104406
745750.0 1.230165600586818
746000.0 1.230048870369507
746250.0 1.223002815536032
746500.0 1.222201226868172
746750.0 1.227750234321053
747000.0 1.233767584921143
747250.0 1.229274281022208
747500.0 1.235242556050721
747750.0 1.231376000629538
748000.0 1.229544270743256
748250.0 1.227956004833332
748500.0 1.226820724029981
748750.0 1.230840209266374
749000.0 1.230075025069197
749250.0 1.233674709778575
749500.0 1.227268198376422
749750.0 1.230423232067589
750000.0 1.228386260773655
750250.0 1.223614434053524
750500.0 1.219815937735355
750750.0 1.226202378075683
751000.0 1.225427397857035
751250.0 1.230024690530139
751500.0 1.229484831871095
751750.0 1.221266741637927
752000.0 1.227530967624806
752250.0 1.222698099529649
752500.0 1.228822177851364
752750.0 1.223343511551375
753000.0 1.225718941663196
753250.0 1.223190206199402
753500.0 1.22274618335656
753750.0 1.218592501085039
754000.0 1.222121803844127
754250.0 1.219465325711434
754500.0 1.226740374832521
754750.0 1.225101092320644
755000.0 1.223524774801052
755250.0 1.232620635291016
755500.0 1.225591505284565
755750.0 1.22461353330214
756000.0 1.228352897281035
756250.0 1.222453398640343
756500.0 1.226258606192831
756750.0 1.225511497530611
757000.0 1.21855245622024
757250.0 1.224729222021381
757500.0 1.220558131681323
757750.0 1.228077975509676
758000.0 1.217006043660737
758250.0 1.216209786939557
758500.0 1.224811928906862
758750.0 1.225591514433035
759000.0 1.229669593142499
759250.0 1.227675982499078
759500.0 1.220656547103753
759750.0 1.21986951375671
760000.0 1.218920259153107
760250.0 1.215258608631317
760500.0 1.211331179635649
760750.0 1.213330124180103
761000.0 1.224077486375851
761250.0 1.223936054735981
761500.0 1.218689463896009
761750.0 1.21681374746726
762000.0 1.216067826701017
762250.0 1.220193001003003
762500.0 1.228301329279649
762750.0 1.227848607243643
763000.0 1.22480274013116
763250.0 1.224216734327916
763500.0 1.219393489660737
763750.0 1.211771983181522
764000.0 1.221918896563743
764250.0 1.217722708972569
764500.0 1.215284937052431
764750.0 1.219965059584725
765000.0 1.21960689513194
765250.0 1.221941538285898
765500.0 1.22642567701202
765750.0 1.226278011379538
766000.0 1.225289118001897
766250.0 1.217706545771785
766500.0 1.213451273105569
766750.0 1.221429316957939
767000.0 1.22279970574859
767250.0 1.223618942442471
767500.0 1.216446099899781
767750.0 1.221245148613533
768000.0 1.217762629015104
768250.0 1.21540562513151
768500.0 1.214754659523908
768750.0 1.21900310223509
769000.0 1.219048285377173
769250.0 1.218944727908754
769500.0 1.21521326906476
769750.0 1.212546452717432
770000.0 1.219315671799051
770250.0 1.214803157025243
770500.0 1.211462107600752
770750.0 1.219620851603453
771000.0 1.226436725343592
771250.0 1.223290281244295
771500.0 1.216567467728871
771750.0 1.214277354271603
772000.0 1.214774550410684
772250.0 1.215782796085338
772500.0 1.212116500691963
772750.0 1.215170734052984
773000.0 1.212923637315898
773250.0 1.214275411787966
773500.0 1.211642204284811
773750.0 1.220173483877855
774000.0 1.210613455753222
774250.0 1.20588638978385
774500.0 1.201130821732939
774750.0 1.204033770025685
775000.0 1.200434466273786
775250.0 1.201961384435445
775500.0 1.205850673651675
775750.0 1.207119363311624
776000.0 1.206590429241873
776250.0 1.211596918535033
776500.0 1.210110738184122
776750.0 1.211808216370841
777000.0 1.203514440868181
777250.0 1.207457358995118
777500.0 1.210589834717122
777750.0 1.205861755006221
778000.0 1.198470151529745
778250.0 1.204716497977937
778500.0 1.199550006841133
778750.0 1.203252290444807
779000.0 1.203901961291474
779250.0 1.204107375548759
779500.0 1.20922311150723
779750.0 1.198081582005156
780000.0 1.193065901111961
780250.0 1.198452463847991
780500.0 1.200981187699803
780750.0 1.200370479118504
781000.0 1.198108989252657
781250.0 1.203643208936445
781500.0 1.20285065466174
781750.0 1.196194313752971
782000.0 1.198560611257711
782250.0 1.203018899693356
782500.0 1.199177604035988
782750.0 1.20208789323853
783000.0 1.189676734388245
783250.0 1.194844988340328
783500.0 1.194281445709297
783750.0 1.198495189565509
784000.0 1.184730639721553
784250.0 1.189233104084518
784500.0 1.189264496326036
784750.0 1.185351130624001
785000.0 1.191268103309506
785250.0 1.191692821114587
785500.0 1.193038225041962
785750.0 1.191123295900234
786000.0 1.193119168894057
786250.0 1.184200894169063
786500.0 1.180119135444371
786750.0 1.190385521619159
787000.0 1.190113378194574
787250.0 1.185398455537669
787500.0 1.186261193964046
787750.0 1.185421983316027
788000.0 1.184208716056116
788250.0 1.201824151813925
788500.0 1.194721347550635
788750.0 1.190718418478994
789000.0 1.185339196558011
789250.0 1.18843319535401
789500.0 1.1927844074159
789750.0 1.190708967292972
790000.0 1.187010121656761
790250.0 1.181973703801017
790500.0 1.187032911259055
790750.0 1.187832783911644
791000.0 1.183584911267253
791250.0 1.181656646108632
791500.0 1.174636422859938
791750.0 1.17956871569019
792000.0 1.179612897342048
792250.0 1.179940739288759
792500.0 1.182015752584686
792750.0 1.188232312191487
793000.0 1.181287075304862
793250.0 1.184499958791851
793500.0 1.189387603939148
793750.0 1.185245374354271
794000.0 1.186965509613061
794250.0 1.187619273648186
794500.0 1.183517207788893
794750.0 1.184874571527845
795000.0 1.181660837771854
795250.0 1.178594322820349
795500.0 1.181603439979176
795750.0 1.190617039407415
796000.0 1.184678182460036
796250.0 1.181919380271501
796500.0 1.18222682740683
796750.0 1.191211383482729
797000.0 1.194445476498105
797250.0 1.183976994822675
797500.0 1.19092115287049
797750.0 1.182581728274364
798000.0 1.185706239752676
798250.0 1.17708422838869
798500.0 1.183608243890479
798750.0 1.189344078625924
799000.0 1.185025894293646
799250.0 1.183540799349344
799500.0 1.177874551875021
799750.0 1.185319944466716
800000.0 1.17930151073624
800250.0 1.177890717950804
800500.0 1.182167292930459
800750.0 1.182478748399024
801000.0 1.176887932481723
801250.0 1.180825168586265
801500.0 1.18176654439285
801750.0 1.18155731569953
802000.0 1.183826524650023
802250.0 1.182656014511105
802500.0 1.1747386153497
802750.0 1.177297556235121
803000.0 1.175876665392118
803250.0 1.174298016365666
803500.0 1.181285646727534
803750.0 1.178013970899419
804000.0 1.183150720297784
804250.0 1.187786768826917
804500.0 1.187438316335955
804750.0 1.182225274144272
805000.0 1.184297862054588
805250.0 1.181728654555543
805500.0 1.179567810306663
805750.0 1.176209562643419
806000.0 1.181720437923724
806250.0 1.179691454376242
806500.0 1.176599934439289
806750.0 1.177748916253268
807000.0 1.183283470383889
807250.0 1.18263916623818
807500.0 1.181873065965181
807750.0 1.178806425604589
808000.0 1.18269667700781
808250.0 1.179391612352388
808500.0 1.184835903302648
808750.0 1.182010178201677
809000.0 1.186120216964504
809250.0 1.184158043744002
809500.0 1.187761304702926
809750.0 1.183237347806885
810000.0 1.188541469467947
810250.0 1.182029617720232
810500.0 1.18180450190086
810750.0 1.182047057400265
811000.0 1.182597106684888
811250.0 1.178705118289428
811500.0 1.178421347748097
811749.9999999999 1.176166081254966
811999.9999999999 1.174826527280773
812250.0 1.180800799767173
812500.0 1.177121458492214
812750.0 1.17313962271747
813000.0 1.175361894124786
813250.0 1.174041771025304
813500.0 1.179726404577874
813750.0 1.175447833951435
814000.0 1.180754500669257
814250.0 1.177954101087664
814500.0 1.178449581920886
814750.0 1.17921906520395
815000.0 1.17980907723064
815250.0 1.177841185610484
815500.0 1.174414433374799
815750.0 1.17246208152873
816000.0 1.175616527381727
816250.0 1.175888487973294
816500.0 1.169936614414811
816750.0 1.171487433082614
817000.0 1.173656430327756
817250.0000000001 1.178301624317072
817500.0000000001 1.174789262320979
817750.0000000001 1.177501288790249
818000.0000000001 1.177569928817419
818250.0000000001 1.18016208730171
818500.0000000001 1.180042838956333
818749.9999999999 1.176871551405708
818999.9999999999 1.174064285267629
819249.9999999999 1.165521424471268
819499.9999999999 1.171547179525026
819749.9999999999 1.170269326348859
820000.0 1.162601199948737
820250.0 1.169705218704674
820500.0 1.168425039513714
820750.0 1.167567804449658
821000.0 1.159710727056154
821250.0 1.156711542636533
821500.0 1.157548290394492
821750.0 1.160652899588868
822000.0 1.159083610086801
822250.0 1.155116443556381
822500.0 1.151744786499509
822750.0 1.153879821072078
823000.0 1.152426545957153
823250.0 1.159454737945498
823500.0 1.154991182614827
823750.0 1.156770727081786
824000.0 1.155033035663527
824250.0 1.160755304064207
824500.0 1.153062622328414
824750.0 1.157278817490636
825000.0000000001 1.155778068869101
825250.0000000001 1.150184242979601
825500.0000000001 1.152390044726994
825750.0000000001 1.14952036888932
826000.0000000001 1.150058341757369
826250.0000000001 1.150755732923028
826499.9999999999 1.147470121648172
826749.9999999999 1.1498131722606
826999.9999999999 1.143045587311969
827249.9999999999 1.140577217732543
827499.9999999999 1.141078641709187
827750.0 1.136673616389529
828000.0 1.137135023278115
828250.0 1.139906898251783
828500.0 1.133066896033185
828750.0 1.127790550580916
829000.0 1.132574863601679
829250.0 1.128625952998741
829500.0 1.133902509451987
829750.0 1.133920658387007
830000.0 1.130954168120492
830250.0 1.128869919781109
830500.0 1.127501440434056
830750.0 1.133381943203305
831000.0 1.131727355489369
831250.0 1.129473723073158
831500.0 1.127517211658628
831750.0 1.127076227759191
832000.0 1.124078182760277
832250.0 1.125136645464364
832500.0 1.125448474431737
832750.0000000001 1.128090383993713
833000.0000000001 1.126369366151516
833250.0000000001 1.128797669957319
833500.0000000001 1.130383265466864
833750.0000000001 1.125901942746212
833999.9999999999 1.123708077016673
834249.9999999999 1.127989785854128
834499.9999999999 1.129220988682855
834749.9999999999 1.127664009435578
834999.9999999999 1.130166164188743
835249.9999999999 1.120685529415099
835500.0 1.126966847861963
835750.0 1.127081530589383
836000.0 1.130715065029447
836250.0 1.128125048307618
836500.0 1.133451758675321
836750.0 1.124996958366753
837000.0 1.121810707253022
837250.0 1.127889160947164
837500.0 1.129502098675137
837750.0 1.129961732746981
838000.0 1.125973022667011
838250.0 1.126124271739451
838500.0 1.125746747460544
838750.0 1.129857495566898
839000.0 1.131525190602303
839250.0 1.125743583425268
839500.0 1.125324511319571
839750.0 1.12320395372644
840000.0 1.128906683957778
840250.0 1.130333007589261
840500.0000000001 1.120056712918311
840750.0000000001 1.11869369793118
841000.0000000001 1.121164833795118
841250.0000000001 1.117808595973942
841500.0000000001 1.118948039311502
841749.9999999999 1.124303132879129
841999.9999999999 1.121735918771477
842249.9999999999 1.127221237724585
842499.9999999999 1.130884066266161
842749.9999999999 1.129785285051935
843000.0 1.124212353846325
843250.0 1.129866897046584
843500.0 1.123607464106086
843750.0 1.122422117953479
844000.0 1.117750365880541
844250.0 1.120855708768396
844500.0 1.124006439704435
844750.0 1.123025313883799
845000.0 1.121574534556148
845250.0 1.121757957418957
845500.0 1.122779937927286
845750.0 1.126672810549816
846000.0 1.12635231804516
846250.0 1.121755825216445
846500.0 1.118980601646125
846750.0 1.119671793609608
847000.0 1.11351036725607
847250.0 1.11655457994085
847500.0 1.120884640974689
847750.0 1.115064657661342
848000.0000000001 1.126024116956518
848250.0000000001 1.126795139043256
848500.0000000001 1.122883670834994
848750.0000000001 1.123491371953837
849000.0000000001 1.12121017579073
849250.0000000001 1.123105594908729
849499.9999999999 1.119708268487419
849749.9999999999 1.121279138378385
849999.9999999999 1.118492374811539
850249.9999999999 1.117907029140376
850499.9999999999 1.109137191889706
850750.0 1.110823732121227
851000.0 1.111076997328524
851250.0 1.112584012630973
851500.0 1.114275408673467
851750.0 1.115571735678065
852000.0 1.116722310317948
852250.0 1.116518607497347
852500.0 1.113078406030598
852750.0 1.114548233711121
853000.0 1.11404512211852
853250.0 1.111988200155928
853500.0 1.113498666393992
853750.0 1.112228035029147
854000.0 1.108471102066142
854250.0 1.113953123751975
854500.0 1.112062383308889
854750.0 1.107999333000952
855000.0 1.110816452494818
855250.0 1.113386752254333
855500.0 1.11655079185085
855750.0000000001 1.12525930175142
856000.0000000001 1.120434834825529
856250.0000000001 1.126118767850723
856500.0000000001 1.121151183538183
856750.0000000001 1.118023979088055
